payment_id^order_id^payment_method^amount^currency^payment_timestamp
484^1291^^1673.23^USD^2024-06-12 01:45:23
485^1264^card^2286.47^RUB^2025-05-22 23:24:42
486^956^bank_transfer^1531.83^EUR^2025-10-17 00:54:16
487^897^bank_transfer^2765.37^USD^2025-11-15 04:44:47
488^968^paypal^1026.34^RUB^2024-08-15 16:31:12
489^8^^1594.88^USD^2025-04-22 12:41:48
490^465^^2342.58^USD^2026-04-05 00:19:48
491^1049^card^2837.57^RUB^2024-07-24 13:05:18
492^416^^1420.55^EUR^2024-08-13 00:12:28
493^994^bank_transfer^1453.74^USD^2025-11-27 14:12:27
494^218^card^140.15^USD^2025-01-18 02:25:43
495^1125^bank_transfer^2398.84^EUR^2025-08-19 07:05:42
496^348^bank_transfer^1407.26^RUB^2026-03-20 05:34:03
497^437^^2607.02^USD^2024-09-22 04:19:08
498^78^^503.56^RUB^2025-06-20 10:18:35
499^934^bank_transfer^2013.29^EUR^2025-06-10 01:17:50
500^731^card^error_amount^EUR^2025-06-17 10:28:20
501^747^paypal^1866.84^USD^2025-11-30 12:00:31
502^611^paypal^979.13^EUR^2025-07-11 19:23:07
503^405^bank_transfer^236.64^USD^13/45/2025
504^529^paypal^2938.09^EUR^2025-04-16 18:30:07
505^1270^paypal^2548.63^RUB^2026-02-08 02:24:25
506^136^paypal^428.12^USD^2026-03-18 04:45:51
507^1231^card^50.45^USD^2024-12-25 14:48:31
508^755^card^962.85^EUR^2025-05-17 12:52:05
509^1127^^1439.29^RUB^2025-06-25 19:35:35
510^1259^bank_transfer^886.59^USD^2024-08-26 08:28:35
511^35^card^943.38^EUR^13/45/2025
512^319^^2738.01^RUB^2025-09-17 15:03:42
513^251^bank_transfer^2464.38^EUR^2025-10-25 05:06:43
514^228^paypal^755.41^RUB^2025-04-28 02:59:42
515^675^card^2315.88^USD^2024-05-27 22:04:56
516^1038^card^717.95^EUR^2025-11-12 07:50:30
517^94^^1099.6^USD^2024-10-07 16:24:37
518^600^^696.71^RUB^2025-03-07 13:05:27
519^948^^2530.88^USD^2025-06-22 18:34:15
520^944^paypal^129.3^USD^2025-07-19 21:10:23
521^540^^2484.19^RUB^2026-03-10 08:26:29
522^126^paypal^2984.83^USD^2026-04-27 07:30:25
523^33^paypal^1470.29^EUR^2024-12-28 19:10:30
524^665^^903.59^RUB^2024-07-25 02:52:48
525^681^bank_transfer^559.58^EUR^2026-04-05 02:38:56
526^924^paypal^2062.05^RUB^2026-01-12 22:05:31
527^854^^1558.26^EUR^2024-06-09 16:21:30
528^424^paypal^425.6^EUR^2025-09-26 03:29:47
529^693^paypal^2837.87^RUB^2025-12-05 23:45:41
530^284^bank_transfer^1654.5^RUB^2024-05-31 15:14:50
531^1033^^393.63^RUB^2025-04-03 13:53:12
532^540^^175.31^RUB^2026-01-19 03:26:02
533^759^paypal^2044.68^EUR^2024-10-24 20:51:40
534^1237^paypal^37.96^EUR^2025-10-08 08:25:38
535^671^^616.04^EUR^2025-04-01 19:00:41
536^659^^2855.6^EUR^2024-06-05 15:47:57
537^949^^192.16^RUB^2025-02-08 22:18:11
538^158^card^1030.22^USD^2025-11-02 22:14:28
539^371^^2496.9^USD^2024-11-09 09:22:42
540^423^paypal^2583.73^USD^2025-06-11 00:04:45
541^988^card^2124.38^USD^2025-11-21 10:19:47
542^1004^^2289.5^RUB^2025-06-19 02:54:01
543^118^bank_transfer^379.66^USD^2024-09-29 10:09:43
544^550^^1858.03^RUB^2024-09-29 01:45:44
545^213^^1669.31^RUB^2025-12-18 23:10:47
546^384^card^43.43^USD^2024-05-26 13:10:27
547^1126^card^2245.69^USD^2025-07-29 08:00:34
548^815^bank_transfer^2990.71^EUR^2026-04-17 21:12:38
549^147^^2489.9^EUR^2024-06-11 05:18:55
550^165^^2652.94^USD^2024-06-03 00:36:05
551^23^card^1348.03^EUR^2025-09-21 11:23:04
552^940^paypal^1758.24^EUR^2025-08-24 16:25:15
553^232^^2752.12^USD^2024-12-12 15:12:54
554^495^card^1698.34^RUB^2024-06-27 01:44:16
555^666^bank_transfer^682.43^USD^2026-01-11 04:48:55
556^1127^bank_transfer^485.7^USD^2024-10-19 03:46:59
557^261^^2102.66^RUB^2024-07-23 07:50:32
558^179^paypal^490.85^RUB^2026-03-25 16:43:55
559^98^bank_transfer^371.26^RUB^2025-11-14 21:26:52
560^860^^2454.97^EUR^2025-01-18 05:22:40
561^341^bank_transfer^1944.73^EUR^2025-08-20 14:12:05
562^1284^bank_transfer^2932.15^USD^2024-12-30 13:56:25
563^891^bank_transfer^error_amount^USD^2025-02-16 16:18:19
564^846^card^1267.71^USD^2025-08-26 07:24:27
565^212^paypal^error_amount^RUB^2024-06-29 18:26:48
566^761^bank_transfer^158.44^USD^2026-01-16 11:34:15
567^71^paypal^1866.7^USD^2025-08-30 03:06:19
568^423^paypal^2698.28^USD^2026-04-17 09:52:17
569^316^bank_transfer^2873.07^RUB^2025-03-13 10:40:12
570^233^paypal^2419.97^EUR^2025-05-22 08:12:21
571^69^paypal^865.37^EUR^2024-06-18 00:29:09
572^584^paypal^1751.07^RUB^2026-01-09 08:20:07
573^333^bank_transfer^597.05^USD^2025-06-30 10:40:53
574^15^card^1194.46^EUR^2024-12-13 17:38:06
575^473^card^1701.71^USD^2024-08-11 22:22:23
576^186^paypal^2498.33^RUB^2025-12-30 17:31:43
577^805^bank_transfer^191.45^RUB^2025-09-03 18:09:54
578^293^paypal^1811.41^EUR^2025-11-03 16:03:00
579^1205^bank_transfer^1216.44^EUR^2025-07-13 21:36:29
580^1220^bank_transfer^496.96^RUB^2024-11-22 22:03:17
581^1275^card^296.86^RUB^2024-11-24 07:50:22
582^470^card^414.67^EUR^2025-10-19 15:09:44
583^868^bank_transfer^1129.68^EUR^2024-12-03 13:01:06
584^817^bank_transfer^969.14^EUR^2025-04-26 00:16:55
585^1272^^326.6^USD^2025-03-20 15:17:26
586^1170^paypal^1356.74^RUB^2024-11-20 09:38:09
587^282^bank_transfer^2230.64^USD^2025-03-25 12:28:22
588^472^bank_transfer^589.33^EUR^2024-07-09 12:33:54
589^286^card^49.6^RUB^2026-04-19 14:37:17
590^102^^1926.74^EUR^2024-10-21 10:34:38
591^955^paypal^2753.63^EUR^2024-07-11 03:03:49
592^192^paypal^2083.42^RUB^2025-01-21 06:53:10
593^1106^card^2459.54^RUB^2025-02-10 09:04:47
594^1112^^557.39^EUR^13/45/2025
595^1177^paypal^143.51^USD^2026-03-25 12:19:54
596^1144^^2644.27^EUR^2025-06-09 06:08:20
597^340^bank_transfer^303.92^EUR^2024-07-28 02:38:48
598^564^card^2154.91^RUB^2025-02-17 15:35:39
599^1080^paypal^1013.96^RUB^2024-11-11 00:14:19
600^896^^1633.63^USD^2024-08-31 16:13:27
601^546^^1225.5^EUR^2024-11-24 09:26:11
602^625^paypal^393.48^RUB^2025-06-18 12:38:17
603^1200^^2627.19^USD^2025-06-24 16:45:53
604^18^card^1675.24^RUB^2026-01-17 03:53:20
605^831^paypal^566.39^EUR^2026-04-07 15:49:15
606^516^paypal^1352.72^RUB^2025-04-10 14:40:54
607^333^paypal^57.88^EUR^2025-12-10 07:55:45
608^24^card^279.82^RUB^2024-12-23 22:54:26
609^909^card^2112.45^USD^2024-06-14 15:05:06
610^702^card^error_amount^RUB^2026-03-29 04:34:03
611^584^card^1096.69^USD^2025-09-27 22:30:58
612^173^paypal^2157.19^USD^2025-08-12 12:27:43
613^276^paypal^1124.79^EUR^2025-04-21 10:21:50
614^456^^2512.33^USD^2024-08-08 23:54:39
615^1084^paypal^2090.59^EUR^2025-10-28 15:09:22
616^820^card^1467.84^RUB^2025-09-10 08:27:14
617^893^paypal^2250.12^EUR^2025-02-20 13:49:26
618^725^card^858.51^USD^2024-08-30 11:25:12
619^556^^1725.88^USD^2026-03-27 11:58:25
620^457^card^1345.18^USD^2025-01-17 11:31:49
621^235^card^2949.46^RUB^2025-11-07 23:45:07
622^191^^2811.83^EUR^2025-09-30 13:30:04
623^715^bank_transfer^428.91^EUR^2025-08-20 18:20:15
624^951^^366.59^RUB^2024-10-20 04:15:48
625^861^card^2686.38^EUR^2024-10-02 05:12:27
626^599^paypal^2578.79^RUB^2025-05-09 16:25:58
627^143^^2924.54^EUR^2024-07-06 14:17:39
628^41^card^2577.88^EUR^2026-01-20 19:11:06
629^375^card^1866.77^USD^2024-06-21 04:31:36
630^548^card^875.35^EUR^2025-01-16 17:36:01
631^687^paypal^521.29^RUB^2026-01-24 04:37:23
632^23^paypal^2475.27^EUR^2025-07-03 12:50:21
633^462^^2624.96^USD^2026-03-12 17:45:51
634^958^paypal^1265.7^USD^2025-10-29 01:20:35
635^25^card^1556.84^RUB^2024-06-05 10:26:23
636^641^^1029.93^RUB^2025-08-02 18:53:57
637^571^paypal^2831.95^EUR^2024-09-06 05:53:04
638^67^paypal^2345.09^EUR^2024-08-19 18:17:58
639^625^^1610.22^RUB^2024-10-30 06:14:27
640^934^bank_transfer^1912.57^EUR^2024-06-28 19:24:42
641^169^^652.59^RUB^2024-10-07 05:13:30
642^849^^2889.8^USD^2025-10-10 17:30:21
643^1134^card^2044.72^EUR^2024-06-08 06:35:56
644^764^card^1984.18^USD^2024-11-19 23:01:19
645^1182^card^464.48^USD^2026-02-10 13:05:59
646^931^^2335.67^USD^2024-07-21 01:28:07
647^878^card^884.37^EUR^2026-03-15 18:14:38
648^547^^2700.29^RUB^2025-02-07 13:45:24
649^902^paypal^1537.4^USD^2025-10-21 09:04:00
650^247^paypal^2455.92^USD^2025-10-25 09:39:12
651^974^bank_transfer^2209.99^USD^2025-05-02 15:49:53
652^1039^^1850.64^EUR^2024-08-08 19:26:19
653^96^^669.73^EUR^2026-05-23 11:13:17
654^347^^2259.26^EUR^2025-04-24 11:31:58
655^661^card^91.73^RUB^2025-01-13 19:59:37
656^242^^1917.67^USD^2025-04-01 16:25:50
657^160^^801.84^RUB^2026-04-04 18:41:30
658^383^card^2175.4^USD^2024-08-22 06:53:38
659^31^^1218.61^USD^2025-12-30 14:42:50
660^1043^card^2831.65^RUB^2025-02-05 09:02:21
661^1005^card^2985.69^RUB^2024-07-15 11:35:00
662^418^paypal^478.68^EUR^2025-10-11 23:09:38
663^1094^^289.5^EUR^2024-07-25 23:53:50
664^324^card^1840.02^USD^2024-07-03 21:39:45
665^481^card^2159.53^RUB^2025-03-18 23:38:33
666^1232^card^2317.83^USD^2024-11-02 12:56:40
667^858^^861.19^USD^2024-10-06 18:49:34
668^697^^2981.77^USD^2025-08-31 00:14:35
669^333^bank_transfer^25.94^USD^2024-09-03 04:29:29
670^503^card^1693.01^RUB^2025-07-29 04:40:40
671^155^^457.16^RUB^2024-07-04 06:47:49
672^12^^1625.56^RUB^2025-01-12 18:57:18
673^234^bank_transfer^1143.18^RUB^2024-12-25 02:06:40
674^107^card^1592.56^EUR^2024-12-22 19:21:47
675^291^card^1958.46^EUR^2025-12-22 00:49:03
676^235^^24.39^USD^2026-01-09 03:34:48
677^612^card^2812.01^EUR^2024-12-06 19:33:28
678^1105^card^2641.91^RUB^2024-09-08 14:17:13
679^931^paypal^1929.05^EUR^2026-04-09 04:35:06
680^1127^paypal^467.66^RUB^2025-07-10 12:28:15
681^1079^bank_transfer^2612.95^USD^2025-03-03 02:47:25
682^1040^bank_transfer^error_amount^RUB^2024-08-08 22:23:10
683^182^card^567.88^EUR^2025-10-01 01:16:09
684^231^^1628.71^USD^2025-12-22 07:35:07
685^32^card^531.04^RUB^2024-08-23 06:15:05
686^935^card^error_amount^RUB^2025-12-08 05:46:51
687^399^bank_transfer^2277.08^EUR^2025-10-05 03:08:03
688^1291^paypal^822.58^RUB^2024-09-01 10:10:20
689^993^card^774.18^USD^2025-10-17 20:45:22
690^293^bank_transfer^552.36^USD^2025-12-29 10:50:50
691^39^card^1979.74^USD^2026-05-11 21:02:35
692^375^bank_transfer^2871.34^RUB^2024-11-19 17:49:39
693^121^paypal^1365.02^RUB^2025-06-15 05:52:36
694^602^paypal^1142.63^EUR^13/45/2025
695^632^card^968.37^EUR^2026-04-20 20:40:14
696^1027^card^1077.48^RUB^2024-09-05 17:38:04
697^571^card^1607.71^USD^2026-04-27 18:09:45
698^1045^paypal^2623.64^USD^2026-04-27 18:01:28
699^1021^paypal^1069.79^RUB^2024-08-15 23:06:18
700^312^paypal^1120.93^USD^2026-05-16 08:22:12
701^950^^707.85^EUR^2025-08-18 18:56:13
702^1162^^1764.22^RUB^2025-03-04 21:57:12
703^526^paypal^2717.14^RUB^2025-04-21 14:12:37
704^1155^paypal^1582.82^USD^2025-05-05 01:27:08
705^1166^^1163.82^USD^2025-08-09 14:53:53
706^1209^paypal^583.65^RUB^2025-11-02 10:54:38
707^1123^paypal^2746.14^USD^2025-03-09 23:04:23
708^819^^975.44^RUB^2026-05-15 02:44:40
709^889^card^1496.39^EUR^2026-05-04 01:08:47
710^1072^bank_transfer^381.83^RUB^2024-08-14 13:01:40
711^1082^paypal^2443.03^RUB^2025-01-07 00:44:23
712^61^card^272.22^USD^2025-05-19 08:44:05
713^956^^882.99^USD^2025-12-09 08:40:51
714^625^paypal^2523.43^USD^2026-02-17 23:02:04
715^446^bank_transfer^2614.73^USD^2026-03-23 05:38:01
716^659^paypal^69.71^RUB^2024-06-10 21:10:36
717^1256^^2533.98^RUB^2024-08-09 19:01:27
718^278^bank_transfer^995.13^USD^2024-12-20 23:04:07
719^114^paypal^1001.93^USD^2025-10-01 23:05:07
720^993^^1023.76^EUR^2024-10-08 19:55:09
721^535^^1833.72^USD^2025-04-15 05:15:40
722^1117^card^2747.81^RUB^2025-06-15 22:15:19
723^9^card^2963.46^EUR^2025-12-05 08:55:57
724^919^^1983.47^EUR^2024-07-05 04:09:45
725^984^paypal^319.5^RUB^2026-01-01 09:32:51
726^14^bank_transfer^2747.75^USD^2024-06-12 17:43:12
727^335^bank_transfer^2390.3^USD^2026-03-28 04:34:17
728^1268^bank_transfer^2893.81^EUR^2024-06-03 09:29:19
729^403^paypal^308.86^USD^2025-07-30 02:20:35
730^859^card^1499.06^RUB^2024-10-02 18:38:35
731^684^card^2290.15^RUB^2024-07-09 13:39:31
732^83^paypal^610.86^EUR^2025-04-12 04:23:46
733^636^bank_transfer^2200.65^EUR^2025-10-15 18:44:37
734^1011^^874.1^USD^2025-12-13 11:48:47
735^264^paypal^1342.92^EUR^2025-07-28 00:50:25
736^964^^2959.61^EUR^2025-09-11 21:34:28
737^966^card^247.12^RUB^2026-05-07 11:23:59
738^990^paypal^1680.94^RUB^2025-07-02 01:06:15
739^549^bank_transfer^516.05^EUR^2025-08-04 02:05:46
740^151^bank_transfer^593.91^RUB^2025-06-08 12:39:20
741^196^bank_transfer^24.34^EUR^2026-04-24 11:22:32
742^750^paypal^796.5^RUB^2024-06-05 04:07:35
743^1008^^2005.89^USD^2025-12-13 11:09:35
744^26^bank_transfer^error_amount^EUR^2025-08-27 03:25:32
745^38^paypal^2680.51^RUB^2024-09-12 16:09:28
746^167^card^2770.9^RUB^2024-11-03 01:03:59
747^82^paypal^642.84^RUB^2025-09-30 20:32:45
748^571^card^1127.81^RUB^2025-08-24 11:20:27
749^659^paypal^1345.55^RUB^2025-01-21 04:20:17
750^579^^2099.49^RUB^2025-06-02 03:09:19
751^702^^1808.93^USD^2025-09-04 07:25:49
752^960^bank_transfer^616.26^EUR^2024-06-03 00:45:06
753^110^^2553.01^EUR^2025-11-26 03:04:31
754^990^card^146.86^RUB^2024-06-17 02:26:10
755^1228^card^521.2^RUB^2025-08-30 00:48:38
756^578^paypal^2520.51^USD^2025-10-20 07:53:34
757^799^^293.79^USD^2024-07-24 03:25:31
758^1149^card^306.82^EUR^2025-02-20 10:50:41
759^245^card^505.77^RUB^2025-09-15 19:49:19
760^326^paypal^1975.47^USD^2025-08-03 14:19:42
761^15^^954.35^EUR^2025-11-12 07:39:46
762^984^card^2856.88^RUB^2025-08-07 20:08:27
763^403^card^2043.11^EUR^2024-10-09 16:01:39
764^1265^bank_transfer^2257.13^RUB^2026-05-19 03:47:37
765^996^^746.76^EUR^2025-12-13 02:09:35
766^1181^^414.17^USD^2025-01-14 04:26:04
767^788^card^1102.64^RUB^2025-06-08 23:48:36
768^1138^^error_amount^USD^2025-07-01 23:54:52
769^678^card^663.92^EUR^2025-10-14 15:33:33
770^18^bank_transfer^724.78^USD^2025-04-03 23:46:18
771^1297^^405.21^EUR^2025-04-22 14:23:21
772^23^paypal^2515.51^RUB^2026-01-09 08:28:55
773^486^card^150.53^USD^2026-04-13 09:50:56
774^324^paypal^1107.21^EUR^2025-10-27 00:06:31
775^751^paypal^2275.79^USD^2026-01-06 23:29:44
776^86^card^1731.94^RUB^2025-04-29 23:22:12
777^950^bank_transfer^2155.49^EUR^2024-07-01 07:46:52
778^560^paypal^2804.65^USD^2026-05-05 22:05:01
779^577^bank_transfer^970.69^EUR^2024-12-09 06:47:58
780^1292^card^690.88^RUB^2024-08-01 14:23:31
781^1085^paypal^1653.11^EUR^2025-10-26 12:41:48
782^816^^2661.22^USD^2025-02-13 13:09:06
783^306^card^2603.53^EUR^2024-07-04 07:22:19
784^779^card^1857.26^USD^2025-03-21 20:33:22
785^286^bank_transfer^2909.13^RUB^2024-07-24 13:40:44
786^316^^1280.71^EUR^2024-07-04 00:27:44
787^129^bank_transfer^67.79^RUB^2025-07-08 18:51:30
788^9^card^1108.19^EUR^2025-02-15 21:25:28
789^867^^706.59^USD^2024-07-29 03:45:42
790^1172^card^961.78^EUR^2026-02-16 17:21:24
791^503^bank_transfer^404.27^EUR^2025-08-13 12:13:25
792^542^bank_transfer^1338.17^USD^2024-06-19 03:06:27
793^958^card^309.28^EUR^2024-09-20 04:46:27
794^164^^2173.59^EUR^2025-04-20 20:35:27
795^829^paypal^2893.98^EUR^2025-01-07 20:04:56
796^399^bank_transfer^1003.69^RUB^2025-12-03 21:37:30
797^943^^1829.67^RUB^2024-09-25 05:49:09
798^381^paypal^2865.44^RUB^2025-10-25 07:16:42
799^182^bank_transfer^2088.31^USD^2025-11-15 10:37:42
800^381^paypal^2569.51^USD^2024-10-22 12:21:40
801^389^paypal^1818.34^RUB^2026-02-24 08:14:07
802^273^paypal^2125.28^RUB^2025-10-03 13:49:16
803^382^paypal^2994.91^EUR^2024-07-03 12:10:44
804^943^^735.42^RUB^2025-03-16 09:42:58
805^900^^2581.21^USD^2024-10-29 11:50:07
806^1096^bank_transfer^1873.41^RUB^2026-03-03 03:55:58
807^45^card^439.26^EUR^2024-08-25 06:03:33
808^387^paypal^error_amount^USD^2025-11-13 02:52:25
809^609^^1558.47^RUB^2024-07-30 09:38:39
810^1246^card^230.39^RUB^2026-01-25 16:07:29
811^673^bank_transfer^1460.15^RUB^2024-10-19 06:12:08
812^907^bank_transfer^1039.45^EUR^2025-08-31 17:52:30
813^1129^paypal^1713.81^USD^2025-08-05 23:53:40
814^583^paypal^107.77^USD^2025-01-30 12:38:05
815^1281^paypal^2026.84^USD^2024-11-29 11:38:40
816^155^^1488.43^RUB^2025-09-19 01:22:21
817^823^bank_transfer^1528.57^RUB^2024-09-28 21:13:39
818^425^bank_transfer^1444.86^USD^2026-04-11 08:42:58
819^642^paypal^729.36^RUB^2024-09-23 08:55:20
820^174^card^1520.2^RUB^2024-12-31 17:06:30
821^271^^1429.29^EUR^2025-04-06 13:48:08
822^752^paypal^75.14^EUR^2024-06-24 01:44:55
823^5^^1371.26^USD^2024-09-03 02:16:23
824^391^bank_transfer^61.1^RUB^2025-05-09 05:39:52
825^538^^2543.91^RUB^2024-12-07 18:51:36
826^1219^^231.5^RUB^2025-10-03 07:08:55
827^1203^^1766.87^RUB^2025-09-12 23:15:04
828^1226^card^1731.46^EUR^2026-05-16 17:20:32
829^1207^bank_transfer^1804.25^EUR^2025-05-30 11:22:12
830^426^paypal^62.33^EUR^2024-12-03 02:58:15
831^270^paypal^2329.73^RUB^2025-05-14 14:31:10
832^322^card^786.63^RUB^2025-07-09 22:01:57
833^1152^bank_transfer^2603.73^USD^2024-10-04 17:10:50
834^923^^error_amount^RUB^2025-02-21 11:47:36
835^396^bank_transfer^2103.06^EUR^2024-05-24 10:14:41
836^331^bank_transfer^914.51^EUR^2026-03-09 00:24:06
837^132^paypal^2151.09^USD^2025-04-20 09:57:38
838^990^card^630.99^EUR^2025-03-31 22:46:56
839^795^card^1978.65^EUR^2025-06-23 02:08:06
840^524^bank_transfer^2098.63^EUR^2025-06-12 10:40:30
841^1099^bank_transfer^931.72^EUR^2026-03-09 06:54:53
842^909^bank_transfer^93.01^RUB^2024-08-24 23:11:29
843^1110^paypal^2329.63^USD^2025-06-24 09:53:01
844^413^^2571.82^USD^2026-02-17 23:55:23
845^289^^171.07^USD^2025-11-05 19:39:36
846^661^bank_transfer^1164.89^EUR^2025-03-11 18:16:52
847^569^bank_transfer^2202.72^EUR^2024-11-15 04:09:11
848^672^bank_transfer^2003.22^EUR^2025-08-30 06:33:39
849^964^^1069.15^EUR^2025-06-20 10:23:03
850^692^^37.05^RUB^2025-12-12 03:55:53
851^147^^2570.39^EUR^2026-01-15 01:15:41
852^526^bank_transfer^1071.64^EUR^2024-09-18 10:29:34
853^607^card^224.76^USD^2025-05-18 19:47:21
854^833^^2408.99^USD^2024-08-12 09:34:38
855^963^card^1547.42^RUB^2024-07-08 01:40:49
856^398^card^error_amount^RUB^2024-09-04 10:47:33
857^435^^908.93^USD^2025-03-07 12:32:31
858^100^paypal^536.61^USD^2024-08-10 23:59:01
859^142^paypal^2949.7^EUR^2024-07-10 21:13:47
860^136^^error_amount^RUB^2024-06-10 06:57:55
861^1180^^1464.68^USD^2026-02-23 01:38:48
862^551^card^2525.28^USD^2025-01-09 01:59:57
863^612^bank_transfer^1100.48^USD^2024-10-30 01:37:30
864^1008^bank_transfer^1402.84^RUB^2025-05-18 14:58:55
865^457^bank_transfer^error_amount^RUB^2026-01-21 09:27:18
866^1124^card^76.14^USD^2025-09-04 10:06:13
867^1264^bank_transfer^1980.43^EUR^2026-01-26 18:38:24
868^478^card^458.47^EUR^2025-03-17 05:26:41
869^681^bank_transfer^2735.82^RUB^2025-02-02 12:09:48
870^640^paypal^error_amount^USD^2024-08-07 03:26:23
871^942^^697.53^EUR^2024-10-16 21:19:56
872^233^bank_transfer^1607.12^USD^2024-11-19 04:42:55
873^1071^paypal^1550.19^USD^2026-03-20 07:17:01
874^1242^bank_transfer^31.01^RUB^2024-06-28 19:18:17
875^567^card^1569.6^RUB^2024-05-26 14:51:24
876^345^^1272.45^USD^2025-05-22 12:28:58
877^1276^bank_transfer^2215.75^USD^2024-08-31 08:18:05
878^1058^paypal^1388.55^USD^2026-04-16 02:04:49
879^787^^2550.93^USD^2024-11-03 02:47:28
880^178^bank_transfer^2533.4^USD^2024-06-17 12:00:35
881^185^^2945.54^RUB^2024-08-17 13:58:12
882^782^bank_transfer^1511.95^EUR^2025-11-16 22:23:21
883^48^^1698.12^USD^2025-12-16 16:24:01
884^971^card^721.99^EUR^2025-04-23 09:41:18
885^311^paypal^1881.53^USD^2025-08-23 08:26:05
886^878^bank_transfer^1425.15^EUR^2025-06-24 07:04:08
887^918^card^2621.3^RUB^2025-02-22 13:26:14
888^915^bank_transfer^2667.94^RUB^2025-03-19 14:47:00
889^1017^bank_transfer^793.28^EUR^2026-04-06 17:08:23
890^1116^card^623.52^EUR^2026-03-29 02:53:18
891^1195^card^2251.86^EUR^2024-11-09 01:51:44
892^757^^1492.46^USD^2025-11-10 22:53:19
893^1128^^1226.86^EUR^2025-08-20 07:00:16
894^35^^631.98^EUR^2025-02-09 16:43:56
895^223^paypal^256.24^USD^2026-04-03 03:21:02
896^1295^bank_transfer^2808.25^RUB^2025-10-13 08:21:19
897^317^^282.88^RUB^2025-06-30 05:29:37
898^55^^2356.73^USD^2026-02-24 07:21:12
899^1221^card^2747.92^USD^2025-12-19 04:22:37
900^301^paypal^160.28^EUR^2026-05-16 14:26:18
901^1048^^1668.77^RUB^2026-04-04 00:36:07
902^497^bank_transfer^925.29^USD^2024-10-02 12:05:34
903^848^paypal^1273.75^USD^2025-03-31 01:01:57
904^998^^1028.19^USD^13/45/2025
905^447^card^2224.41^EUR^2026-05-07 13:28:42
906^652^^1001.22^RUB^2025-03-09 08:42:34
907^1075^^2717.1^RUB^2025-01-25 18:06:40
908^561^bank_transfer^1818.44^EUR^2025-07-23 22:42:05
909^429^card^153.24^USD^2024-07-31 23:16:08
910^106^card^947.86^USD^2025-06-20 22:11:27
911^101^paypal^2809.9^EUR^2024-11-17 13:57:07
912^806^card^1616.55^RUB^2026-01-08 16:24:09
913^923^^131.67^RUB^2026-02-16 17:02:12
914^620^bank_transfer^179.24^EUR^2025-01-11 04:18:43
915^969^bank_transfer^1290.53^USD^2025-04-04 04:01:21
916^867^^2746.64^EUR^2026-02-21 15:04:37
917^276^bank_transfer^2446.92^EUR^2025-11-30 10:24:14
918^244^bank_transfer^671.52^RUB^2026-01-14 05:11:36
919^329^paypal^2835.81^RUB^2026-02-15 22:23:52
920^1146^paypal^1328.76^RUB^2025-01-24 22:13:01
921^1146^bank_transfer^132.48^RUB^2025-02-17 10:42:48
922^465^paypal^1992.43^USD^2024-10-28 11:59:30
923^764^card^914.26^RUB^2024-08-17 00:05:23
924^1195^^1053.94^EUR^2024-07-09 16:58:36
925^598^^91.42^EUR^2024-11-10 23:02:32
926^708^bank_transfer^2132.88^RUB^2026-01-12 20:00:41
927^549^card^864.64^EUR^2025-08-02 12:23:04
928^331^paypal^error_amount^USD^13/45/2025
929^148^bank_transfer^1550.59^USD^2025-07-01 20:31:36
930^983^^699.22^RUB^2025-03-26 04:10:00
931^1152^paypal^2670.29^RUB^2024-09-13 01:31:01
932^264^paypal^1470.82^RUB^2025-02-22 02:21:41
933^413^card^1227.1^USD^2024-07-29 16:54:43
934^61^^1285.76^RUB^2026-02-27 16:42:49
935^852^^2461.13^EUR^2024-10-03 06:57:25
936^851^^1389.85^EUR^2025-03-22 15:43:54
937^808^paypal^error_amount^EUR^2024-10-09 15:58:16
938^263^paypal^538.21^RUB^2024-06-07 10:53:10
939^1115^card^2102.87^USD^2025-12-10 11:01:01
940^868^paypal^2700.94^EUR^2025-12-12 02:09:49
941^972^^1474.9^RUB^13/45/2025
942^827^card^235.06^EUR^2026-01-20 03:32:55
943^718^card^895.42^EUR^2025-06-16 12:46:28
944^630^paypal^926.06^EUR^2024-09-23 07:55:34
945^1003^paypal^2444.4^EUR^2025-03-02 20:05:36
946^731^^670.19^RUB^2026-01-06 04:41:33
947^375^^1908.44^RUB^2024-09-19 14:44:49
948^190^bank_transfer^1327.24^RUB^2025-08-09 15:30:57
949^1122^bank_transfer^154.04^USD^2025-06-03 21:54:45
950^131^paypal^2918.95^EUR^2025-05-07 04:21:35
951^1126^^2342.87^EUR^2024-09-14 05:05:55
952^1173^card^439.23^EUR^2025-12-24 21:41:33
953^518^bank_transfer^1417.09^EUR^2025-06-06 00:34:48
954^988^bank_transfer^1146.35^RUB^2024-09-19 12:10:09
955^534^^2491.79^RUB^2025-08-07 02:13:00
956^131^paypal^1560.83^RUB^2025-05-23 01:25:22
957^500^^error_amount^EUR^2025-10-31 13:34:40
958^107^bank_transfer^1958.88^RUB^2024-08-10 11:29:05
959^984^paypal^173.76^USD^2025-04-07 09:36:55
960^133^bank_transfer^949.82^USD^2024-08-20 12:48:45
961^213^card^1310.74^EUR^2024-07-25 23:13:13
962^93^^2399.33^RUB^2024-10-19 05:08:49
963^931^card^1583.03^EUR^2024-11-07 23:39:02
964^877^paypal^1934.1^USD^13/45/2025
965^540^paypal^2775.0^RUB^2024-11-17 06:22:16
966^379^paypal^error_amount^USD^2025-09-15 15:53:01
967^687^card^571.36^RUB^2025-04-09 02:57:23
968^196^card^992.79^EUR^2025-11-04 05:50:52
