event_id,customer_id,event_type,event_timestamp,product_id
664,270,login,2025-04-09 13:44:52,622
665,350,logout,,86
666,650,logout,2025-03-25 21:20:32,447
667,402,purchase,2025-10-01 14:41:56,97
668,399,purchase,2024-07-22 15:53:54,138
669,226,login,2025-03-17 14:55:16,523
670,454,login,2024-08-01 14:05:29,629
671,639,view,2026-01-03 13:39:04,54
672,427,click,2024-10-23 17:29:43,24
673,91,click,2024-09-27 21:25:37,10
674,287,logout,2025-02-12 03:02:56,458
675,82,logout,,522
676,18,view,2024-07-23 23:55:21,263
677,534,purchase,2025-07-21 19:48:59,574
678,173,logout,2026-04-26 21:20:09,76
679,604,view,2025-05-13 04:30:09,577
680,749,purchase,2025-08-22 08:24:18,452
681,132,logout,2026-03-31 01:52:17,96
682,419,view,2025-12-31 13:29:30,340
683,747,login,2025-12-18 15:29:09,570
684,262,logout,2025-06-21 07:24:30,642
685,542,login,2025-04-03 12:50:01,340
686,390,click,2026-04-02 23:21:05,171
687,377,logout,2026-03-08 11:37:47,163
688,539,logout,2025-01-27 01:57:48,114
689,540,click,2024-08-16 12:41:53,43
690,448,logout,2026-05-05 15:48:54,549
691,745,login,2025-03-13 03:06:16,420
692,655,view,2024-12-25 06:00:57,409
693,286,logout,2024-06-19 13:11:25,276
694,288,logout,2024-08-18 07:20:42,151
695,82,click,2026-02-22 07:38:42,490
696,331,purchase,2025-05-25 08:50:06,163
697,516,login,2025-09-13 05:28:59,469
698,284,view,2026-03-18 08:59:13,299
699,540,click,2025-07-01 04:43:40,331
700,124,view,2025-12-08 11:44:34,634
701,505,purchase,2024-11-06 16:41:55,628
702,417,purchase,2024-06-26 02:32:21,367
703,657,view,2025-11-26 00:49:57,452
704,543,click,2024-10-14 02:58:08,9
705,52,click,2025-03-04 10:20:51,517
706,189,view,2024-07-27 15:25:45,197
707,39,purchase,2025-06-08 02:38:19,159
708,177,click,2024-12-07 20:01:08,288
709,555,click,2025-01-11 14:39:14,615
710,172,login,2025-12-12 22:49:22,582
711,644,purchase,2025-10-31 11:54:48,51
712,85,logout,2024-11-20 00:50:58,282
713,9,click,2026-02-09 15:50:49,567
714,6,purchase,2025-04-10 11:00:12,450
715,248,logout,2024-12-15 09:05:20,498
716,107,purchase,2024-09-22 00:22:20,427
717,17,logout,2025-09-17 03:20:16,403
718,42,login,2025-01-31 18:38:50,274
719,413,click,2026-02-13 02:47:51,50
720,645,click,2025-01-18 11:34:54,307
721,640,view,2025-03-26 15:17:23,157
722,728,purchase,2025-11-28 04:28:23,642
723,700,logout,2025-03-29 16:43:01,44
724,175,purchase,2026-02-11 15:01:55,223
725,571,view,2025-11-02 11:13:50,465
726,349,logout,2026-05-11 12:29:54,163
727,396,purchase,2025-04-09 14:15:33,622
728,380,logout,2024-11-30 22:44:19,405
729,3,logout,2026-03-20 19:34:29,23
730,493,view,2025-09-08 11:58:50,577
731,714,view,2025-01-01 22:00:18,67
732,468,purchase,2025-04-01 01:13:26,587
733,694,purchase,2025-01-17 22:36:13,315
734,619,purchase,2025-07-25 10:27:53,103
735,440,logout,2024-09-01 04:13:51,533
736,690,logout,2026-02-25 02:38:22,345
737,679,purchase,2024-12-22 09:16:44,445
738,359,purchase,2026-03-05 09:23:53,38
739,0,purchase,2025-07-31 18:57:45,628
740,270,click,2025-02-07 16:42:43,314
741,228,login,2025-09-08 18:39:43,505
742,105,login,2024-08-07 10:21:00,179
743,145,logout,2025-08-23 12:11:14,628
744,56,click,2025-08-09 14:12:21,116
745,355,logout,2025-06-10 08:50:51,128
746,53,view,2024-12-25 03:31:23,342
747,659,login,2025-05-31 20:31:14,295
748,630,click,2024-10-20 04:14:26,269
749,711,click,2025-03-15 07:09:40,375
750,480,purchase,2025-09-06 02:47:41,107
751,229,login,2025-10-11 20:06:58,403
752,547,purchase,2025-10-17 11:51:16,635
753,682,click,2024-11-10 04:35:38,550
754,376,purchase,2025-02-06 09:39:35,597
755,353,logout,2024-09-27 14:36:17,500
756,371,view,2026-01-25 13:09:34,413
757,46,logout,2025-08-07 23:18:56,269
758,644,click,2024-11-10 02:15:12,245
759,219,purchase,2026-03-11 13:35:39,308
760,19,purchase,2024-10-09 17:42:14,608
761,456,view,2026-03-28 02:26:58,505
762,686,click,2024-11-04 04:50:38,128
763,570,purchase,2026-05-16 19:27:59,43
764,531,login,2025-08-08 00:47:55,382
765,732,view,2025-08-19 05:10:28,27
766,196,login,2025-04-17 01:46:20,80
767,472,view,2024-08-09 03:30:28,41
768,108,view,2025-08-03 13:51:46,472
769,587,purchase,2025-04-04 06:11:30,501
770,557,logout,2024-07-28 18:54:18,542
771,321,view,2024-08-13 11:57:05,160
772,113,purchase,2025-01-16 11:11:43,243
773,681,logout,2026-04-24 04:13:50,412
774,694,click,2025-12-14 21:40:15,499
775,246,purchase,2026-02-14 18:05:37,609
776,418,view,2024-07-09 01:15:47,137
777,547,purchase,2026-04-13 07:11:38,219
778,237,view,2025-08-03 20:08:13,627
779,8,click,2024-05-28 04:59:12,480
780,318,purchase,2025-11-27 09:42:44,233
781,443,click,2024-09-04 02:49:18,582
782,424,view,2025-05-22 15:02:00,275
783,533,click,2024-06-07 16:25:49,12
784,681,login,2025-05-29 15:13:34,234
785,373,login,2025-01-28 14:13:50,575
786,158,view,2024-12-02 10:55:11,351
787,186,login,2025-01-15 17:04:53,483
788,606,view,2024-09-12 06:02:07,519
789,536,logout,2025-07-11 14:22:57,130
790,689,click,2026-05-07 16:04:58,171
791,78,click,2024-10-26 23:40:31,163
792,387,view,2026-02-13 09:26:44,560
793,582,click,2024-06-19 06:51:48,634
794,314,purchase,2026-03-19 12:02:18,271
795,645,login,2024-09-23 20:08:06,220
796,186,purchase,2025-03-20 15:13:08,79
797,113,logout,2025-11-05 16:41:02,351
798,88,login,2024-05-25 20:56:57,19
799,704,view,2025-09-21 12:17:27,553
800,103,click,2026-04-20 23:41:12,440
801,526,view,2025-06-26 01:44:04,287
802,509,purchase,2024-06-12 19:49:59,138
803,0,view,2025-07-19 19:19:28,535
804,250,purchase,2025-07-15 18:30:19,62
805,100,login,2025-04-15 23:59:48,213
806,0,view,2025-12-23 19:55:27,405
807,299,login,2025-05-29 10:44:38,587
808,11,login,2026-03-09 20:35:37,557
809,243,login,2026-01-19 20:11:34,619
810,0,login,2025-09-29 15:43:25,68
811,652,view,2024-05-28 14:21:29,43
812,289,logout,2025-04-28 01:31:58,51
813,673,logout,2025-09-01 07:10:06,589
814,228,click,2025-08-24 12:07:12,305
815,671,login,2024-07-20 03:07:47,440
816,479,logout,2024-07-19 00:20:45,411
817,38,click,2025-02-21 10:46:17,21
818,397,purchase,2025-03-13 07:17:52,583
819,34,login,2026-04-24 18:15:25,235
820,306,view,2025-10-17 18:13:35,611
821,462,view,2025-10-13 17:43:25,383
822,573,click,2025-12-06 20:04:48,558
823,146,login,2025-01-11 03:37:21,474
824,284,purchase,2024-11-03 08:46:14,69
825,613,login,2025-03-12 01:20:13,350
826,176,view,2024-09-02 16:44:27,116
827,434,view,2025-05-10 17:20:16,523
828,467,purchase,2026-05-04 08:42:14,145
829,618,purchase,2025-06-14 15:33:58,516
830,306,logout,2024-08-23 04:35:24,5
831,419,click,2025-03-16 01:02:30,335
832,87,purchase,2025-12-04 16:48:58,387
833,588,purchase,2024-07-31 14:15:47,167
834,84,view,2024-11-24 07:49:39,557
835,251,logout,2026-04-18 09:38:25,526
836,651,login,2025-04-03 12:55:10,13
837,226,logout,2024-09-30 11:20:08,505
838,505,login,2026-01-19 19:27:41,197
839,34,logout,2026-04-11 14:24:22,59
840,587,click,2025-09-03 05:18:48,392
841,5,login,2026-01-01 13:41:30,238
842,650,logout,2024-06-09 08:08:34,245
843,459,purchase,2025-01-10 09:33:42,571
844,465,login,2025-06-07 23:53:47,447
845,0,purchase,2025-01-06 07:45:28,333
846,672,logout,2025-10-27 00:56:13,466
847,693,click,2025-11-24 16:57:38,484
848,243,click,2025-11-28 07:23:06,595
849,431,login,2025-06-23 15:27:33,512
850,271,purchase,2025-02-23 03:33:59,1
851,310,logout,2025-02-19 14:27:24,601
852,311,login,2024-11-29 19:36:02,223
853,120,purchase,2026-01-26 03:38:11,350
854,297,view,2025-06-01 01:58:22,598
855,369,purchase,2024-09-16 07:41:20,424
856,121,view,2024-12-24 12:17:31,590
857,485,login,2026-02-11 21:01:08,360
858,429,click,2026-03-07 23:38:06,467
859,156,logout,2024-11-20 08:08:08,520
860,346,view,2025-06-14 14:37:46,594
861,11,purchase,2024-12-15 09:44:07,390
862,542,login,,445
863,389,logout,2024-06-20 23:29:18,418
864,70,click,2025-09-02 04:21:17,562
865,0,login,2025-11-20 05:00:46,468
866,450,login,2025-12-22 08:33:28,211
867,584,login,2024-06-15 00:51:50,229
868,509,click,2024-07-04 08:39:20,455
869,72,view,2025-07-05 15:05:37,449
870,245,view,2024-12-28 13:23:06,612
871,430,view,2026-04-19 17:41:15,172
872,295,click,2025-07-07 00:20:45,248
873,54,click,2025-06-14 14:06:25,236
874,259,view,2025-11-20 08:49:32,29
875,387,purchase,2024-09-15 23:50:03,3
876,409,click,2025-09-05 06:56:25,449
877,551,purchase,2024-12-10 04:24:40,614
878,313,logout,2024-11-24 15:21:50,494
879,733,view,2024-12-02 06:27:55,272
880,260,logout,2024-07-09 12:04:28,545
881,491,purchase,2025-01-07 00:59:26,120
882,593,logout,2025-04-05 07:20:47,263
883,171,purchase,2025-09-05 06:38:18,543
884,7,login,2025-04-20 10:43:23,310
885,136,view,2025-07-17 11:52:21,435
886,564,login,2025-11-06 22:20:13,29
887,696,click,2026-03-16 17:33:22,134
888,173,view,2024-07-10 02:50:00,36
889,96,purchase,2025-11-06 16:59:57,425
890,214,logout,2026-04-05 21:14:54,553
891,484,login,2024-07-15 22:31:09,532
892,509,view,2024-10-04 09:02:40,162
893,318,login,2024-12-11 22:00:15,116
894,486,logout,2025-03-13 23:38:08,308
895,118,click,2025-12-10 12:45:08,188
896,555,view,2025-09-22 05:41:03,20
897,332,view,2025-08-27 01:20:33,500
898,320,view,2025-11-05 17:56:40,22
899,151,view,2024-06-16 20:48:53,501
900,370,purchase,2025-06-30 23:43:46,283
901,543,click,2025-02-27 04:47:55,70
902,57,purchase,2024-07-02 17:42:53,135
903,478,view,2024-08-14 14:02:46,365
904,176,logout,2024-12-09 10:09:02,283
905,175,click,2025-06-03 23:01:23,408
906,57,purchase,2026-05-05 22:18:59,556
907,194,logout,2025-06-08 12:48:10,520
908,506,click,2026-04-30 14:51:38,222
909,408,view,2025-10-09 11:37:33,91
910,266,logout,2025-04-14 11:04:50,138
911,411,purchase,2025-06-30 12:22:45,545
912,351,view,2025-10-04 11:26:15,472
913,8,view,2026-01-12 18:01:31,580
914,443,login,2025-07-22 00:44:07,29
915,633,view,2025-08-01 20:01:06,48
916,123,click,2024-11-28 05:37:40,362
917,130,click,2025-06-08 03:29:44,461
918,4,logout,2026-04-26 03:14:12,203
919,489,logout,2025-01-20 10:20:25,106
920,352,purchase,2024-12-19 18:59:14,128
921,80,click,2025-07-14 14:41:10,455
922,86,click,2026-01-22 22:37:32,478
923,343,login,2025-08-07 18:25:46,114
924,318,purchase,2024-10-20 03:13:26,479
925,244,click,2025-01-31 04:32:27,355
926,616,logout,2024-08-11 22:56:53,72
927,183,logout,2025-05-25 13:59:39,482
928,746,login,2024-06-05 05:55:32,473
929,492,purchase,2026-04-08 17:07:52,314
930,203,purchase,2026-01-23 09:59:29,638
931,474,click,2026-02-14 22:36:57,386
932,371,purchase,2026-03-31 02:04:06,315
933,229,view,2024-07-16 11:01:30,629
934,586,click,2026-03-12 06:07:46,547
935,0,purchase,2025-09-12 19:53:32,483
936,596,view,2024-11-25 16:42:01,52
937,582,logout,2024-09-12 22:27:15,363
938,495,login,2026-02-16 21:44:04,172
939,416,click,2025-10-23 23:15:33,268
940,609,view,2024-07-06 19:07:01,614
941,237,view,2026-05-23 16:11:42,275
942,645,view,2025-03-18 15:50:08,152
943,478,view,2026-05-06 20:34:41,189
944,187,view,2024-07-22 08:12:30,337
945,432,view,2024-10-06 09:32:25,650
946,68,click,2025-08-28 19:44:33,229
947,223,logout,2026-01-25 00:14:59,280
948,460,click,2025-02-16 03:18:00,552
949,653,purchase,2024-10-24 04:07:42,426
950,711,login,2024-07-18 02:08:42,85
951,362,logout,,173
952,171,click,2026-03-02 01:56:10,477
953,747,login,2026-03-21 04:35:51,44
954,737,logout,2025-09-30 07:24:39,589
955,39,view,2025-06-19 15:45:37,465
956,417,purchase,2024-08-15 23:10:51,463
957,516,purchase,2026-03-26 07:46:42,54
958,732,click,2026-04-19 14:48:25,128
959,411,logout,2025-09-19 23:50:01,63
960,444,purchase,2024-09-30 17:01:27,275
961,585,click,2024-08-08 00:30:59,237
962,701,logout,,328
963,218,logout,2025-07-13 05:27:26,356
964,179,logout,2026-02-28 15:05:19,343
965,468,logout,2025-07-06 17:51:57,227
966,0,login,2026-01-09 05:25:51,349
967,255,click,2025-11-18 21:04:38,236
968,434,click,2024-08-18 11:29:25,488
969,0,logout,2024-09-09 11:00:26,196
970,732,click,2025-07-27 03:04:17,236
971,356,view,2025-03-14 09:40:34,129
972,255,purchase,2025-03-25 23:04:50,30
973,500,purchase,2024-07-25 23:05:40,333
974,548,view,2026-02-27 19:26:40,274
975,650,view,2025-06-28 16:01:00,156
976,664,purchase,2025-04-18 01:42:43,403
977,313,logout,2024-09-14 19:32:15,381
978,382,click,2025-06-21 12:41:32,523
979,37,logout,2025-08-01 02:17:59,94
980,256,purchase,2024-06-11 21:04:07,358
981,733,purchase,2024-05-24 17:26:05,261
982,71,login,2024-12-17 08:22:32,510
983,322,view,2026-01-10 08:18:34,402
984,443,click,2025-11-16 01:30:37,647
985,666,purchase,2025-07-25 10:26:35,18
986,441,login,2024-12-21 16:41:40,77
987,688,logout,2025-10-16 09:56:44,443
988,244,view,2024-11-10 06:35:55,1
989,470,view,2026-02-11 19:48:02,297
990,158,logout,2024-08-17 23:00:11,395
991,513,login,2025-06-12 23:25:28,472
992,80,click,2025-12-01 14:10:37,433
993,25,logout,2026-04-19 12:30:20,608
994,39,view,2025-02-18 17:51:54,428
995,99,click,2025-08-17 06:06:37,498
996,526,logout,2026-03-12 18:52:02,609
997,0,login,2025-06-12 19:42:25,396
998,249,view,2025-05-04 20:52:05,521
999,485,purchase,2024-11-25 20:05:13,362
1000,431,view,2026-01-21 21:25:36,643
1001,37,login,2026-02-22 05:20:32,410
1002,571,click,2024-08-30 00:37:57,181
1003,0,login,2025-12-07 04:30:31,500
1004,161,logout,2025-11-05 04:44:29,298
1005,459,click,2025-10-21 21:53:41,361
1006,431,login,2024-06-29 16:28:17,30
1007,547,login,2026-02-02 11:00:40,533
1008,613,logout,2025-01-02 21:39:52,262
1009,355,logout,2025-06-19 04:39:30,422
1010,473,purchase,2026-04-16 22:52:24,270
1011,0,login,2026-04-11 02:55:07,528
1012,741,purchase,2025-05-29 22:06:57,575
1013,346,view,2024-12-26 23:35:08,312
1014,363,purchase,2024-07-04 00:19:16,375
1015,412,purchase,2024-08-26 21:53:06,92
1016,516,login,2025-08-27 17:21:21,151
1017,17,click,2024-09-08 07:26:37,355
1018,439,click,2025-12-10 14:32:59,481
1019,721,click,,205
1020,102,logout,2024-12-22 10:42:01,607
1021,165,view,2024-07-06 09:05:15,561
1022,493,view,2025-11-23 19:22:22,148
1023,269,click,2025-12-13 03:57:30,298
1024,346,view,2024-09-06 18:40:15,303
1025,605,logout,2025-11-13 11:57:24,38
1026,682,logout,2026-01-22 01:23:38,582
1027,508,login,2024-08-26 13:18:21,523
1028,490,login,2025-11-07 10:15:55,220
1029,14,purchase,2024-12-13 18:42:15,226
1030,688,view,2025-04-07 15:12:50,299
1031,229,logout,2025-06-22 03:32:16,232
1032,19,purchase,2024-06-07 18:34:28,582
1033,580,login,2026-05-21 17:52:17,278
1034,424,click,2025-11-29 12:55:26,509
1035,710,view,2025-09-18 00:29:32,387
1036,161,click,2024-08-17 21:22:50,336
1037,648,view,2025-10-02 02:19:27,256
1038,39,purchase,2025-02-19 19:51:34,392
1039,480,view,2024-09-14 06:25:52,81
1040,676,logout,2024-09-12 08:29:23,269
1041,105,click,2024-06-13 04:00:40,520
1042,13,login,2025-05-20 13:01:35,45
1043,727,view,2025-05-09 02:29:46,223
1044,594,logout,2025-01-17 13:48:07,283
1045,498,view,2024-07-26 19:30:00,391
1046,199,purchase,2025-06-15 01:20:05,401
1047,627,logout,2025-11-07 13:44:52,289
1048,311,view,2025-02-02 00:31:28,266
1049,711,purchase,2025-09-07 23:18:38,403
1050,196,click,2026-01-20 08:35:40,241
1051,474,purchase,2025-08-17 22:54:09,76
1052,113,view,2025-10-30 19:30:37,390
1053,696,logout,2024-10-09 15:20:51,270
1054,125,click,2025-08-11 20:43:06,419
1055,7,view,2025-09-26 05:52:01,95
1056,514,view,2026-05-19 12:56:32,595
1057,631,purchase,2024-08-18 13:17:07,388
1058,674,click,2025-11-20 08:42:43,498
1059,420,click,2025-12-23 06:49:50,47
1060,226,purchase,2024-12-25 02:11:03,72
1061,529,logout,2024-09-25 19:12:08,320
1062,10,purchase,2025-07-12 15:59:15,238
1063,161,view,2025-05-20 03:01:14,602
1064,0,purchase,2026-02-22 00:39:02,515
1065,370,logout,2025-03-05 01:12:30,49
1066,396,purchase,2024-11-29 16:36:20,516
1067,470,view,,108
1068,269,purchase,2025-08-17 01:22:45,400
1069,279,click,2024-12-12 23:22:58,157
1070,469,login,2024-12-16 12:14:16,56
1071,466,view,2025-03-07 20:55:15,461
1072,272,logout,2024-08-28 09:34:54,538
1073,0,click,2025-08-14 00:48:21,110
1074,726,logout,2025-01-09 08:56:12,191
1075,646,purchase,2025-11-01 18:35:41,395
1076,18,login,2024-10-19 22:11:28,462
1077,360,view,2025-07-04 23:41:31,570
1078,47,login,2024-07-28 18:47:30,38
1079,0,logout,2026-01-27 01:57:52,341
1080,303,view,2025-01-18 00:16:53,232
1081,0,purchase,,288
1082,452,logout,2025-08-26 21:19:50,614
1083,308,login,2025-08-21 18:03:23,598
1084,532,logout,2025-05-11 21:16:53,72
1085,0,click,2025-06-30 18:48:01,110
1086,26,login,2025-08-13 06:52:37,5
1087,74,click,2024-08-10 14:56:48,321
1088,588,logout,2025-10-31 01:03:15,207
1089,38,view,2025-02-18 00:50:30,76
1090,453,login,2024-12-20 06:32:19,38
1091,285,click,2026-03-01 07:47:42,275
1092,294,purchase,2025-12-11 20:22:14,607
1093,434,click,2025-09-06 13:12:52,532
1094,311,login,2026-02-24 20:47:07,351
1095,384,click,2026-03-20 16:20:28,112
1096,492,view,2024-07-03 16:48:09,240
1097,369,view,2024-10-02 22:02:22,57
1098,319,logout,2026-04-09 01:01:25,394
1099,642,purchase,2024-05-24 14:49:26,396
1100,735,logout,2024-11-07 20:05:38,468
1101,242,login,2024-06-07 14:20:18,582
1102,311,click,2025-11-22 18:57:56,508
1103,735,click,2024-05-25 05:56:35,574
1104,358,login,2025-01-13 08:07:35,250
1105,637,login,2025-10-31 02:58:01,398
1106,567,view,2024-09-07 09:06:54,81
1107,248,click,2025-08-30 00:46:33,494
1108,624,view,2026-04-19 23:45:01,375
1109,373,view,2026-02-03 14:52:07,235
1110,328,click,2025-12-18 07:45:39,125
1111,398,view,2025-09-12 04:34:45,602
1112,571,purchase,2025-11-02 21:39:54,403
1113,310,logout,2025-08-30 05:42:40,611
1114,0,purchase,2025-06-13 14:53:08,644
1115,662,login,,237
1116,614,purchase,2024-09-29 22:26:13,487
1117,713,view,2025-08-23 22:04:45,405
1118,408,logout,2025-10-30 07:31:03,371
1119,330,view,2025-03-05 22:14:01,637
1120,178,view,,83
1121,114,view,2025-11-16 21:29:54,335
1122,435,view,2025-12-19 01:30:45,471
1123,198,purchase,2026-02-21 21:34:26,639
1124,642,click,2024-08-12 02:19:52,237
1125,2,logout,2026-04-04 08:22:39,198
1126,544,login,2025-11-03 13:12:49,640
1127,53,logout,2026-03-27 07:33:19,490
1128,131,click,2026-03-10 04:48:53,271
1129,682,view,2024-07-19 21:03:31,478
1130,644,login,2025-12-03 22:48:51,372
1131,325,view,2024-05-31 19:22:49,130
1132,74,logout,2026-01-14 09:26:06,144
1133,22,view,2024-12-28 22:12:53,408
1134,295,login,2025-08-12 01:09:22,645
1135,643,click,2024-09-18 13:21:24,160
1136,195,view,2026-04-19 04:02:57,447
1137,623,logout,2024-09-30 23:18:24,641
1138,625,login,2024-11-19 18:56:59,445
1139,0,click,2024-08-11 02:40:47,592
1140,683,logout,2025-08-24 07:18:33,184
1141,352,logout,2025-04-07 19:05:02,412
1142,466,click,2026-03-12 19:28:22,617
1143,247,purchase,2024-08-11 16:56:41,640
1144,582,click,2025-01-17 06:15:35,321
1145,190,login,2024-07-27 10:50:46,265
1146,309,purchase,2025-06-11 06:30:29,255
1147,645,logout,2025-09-13 18:33:16,116
1148,119,click,2024-07-27 11:08:51,437
1149,0,logout,,576
1150,512,purchase,2025-02-21 09:52:30,357
1151,609,view,2026-03-24 09:41:21,398
1152,716,login,2026-03-29 17:56:55,625
1153,54,purchase,2026-05-14 17:53:42,156
1154,17,purchase,2025-09-12 14:16:27,242
1155,480,login,2025-11-12 22:48:23,407
1156,405,click,2024-10-16 22:44:43,332
1157,521,logout,2026-05-11 15:19:52,180
1158,638,logout,2024-10-28 10:52:58,502
1159,480,login,2024-07-26 02:55:36,585
1160,201,purchase,2025-12-11 02:29:35,593
1161,324,view,2025-08-27 19:01:58,150
1162,261,purchase,2024-11-22 01:21:45,76
1163,66,click,2025-09-29 14:53:19,467
1164,13,logout,2024-11-27 22:30:25,364
1165,403,login,2025-12-23 07:29:22,107
1166,106,logout,2024-08-22 21:59:46,165
1167,211,view,2024-09-20 06:44:44,371
1168,408,view,2025-06-15 18:31:46,521
1169,717,click,2026-04-21 18:24:46,573
1170,143,click,2025-08-07 16:43:54,176
1171,0,login,2024-11-27 12:28:42,535
1172,538,click,2025-06-19 22:22:56,236
1173,734,purchase,2025-06-04 18:26:22,298
1174,558,click,,137
1175,7,login,2025-12-25 09:58:03,564
1176,303,login,2024-07-15 03:41:39,72
1177,448,click,2024-10-11 06:34:05,441
1178,215,purchase,2026-04-03 17:20:07,640
1179,749,purchase,2025-12-01 15:24:44,20
1180,19,view,2025-01-28 12:48:00,118
1181,634,logout,2025-10-05 22:31:20,132
1182,132,click,2026-01-16 02:24:02,49
1183,14,view,2024-10-05 00:38:42,138
1184,133,view,2025-10-28 01:44:02,542
1185,0,click,2026-02-09 01:13:01,146
1186,656,login,2024-11-06 14:58:53,210
1187,589,login,2026-04-13 17:02:32,145
1188,0,logout,2024-10-04 16:07:40,426
1189,727,view,2026-03-24 02:42:48,437
1190,627,logout,2024-08-24 09:32:32,313
1191,10,view,2024-05-30 17:35:06,286
1192,259,view,2024-12-29 15:03:28,447
1193,401,login,,560
1194,295,purchase,2024-11-14 06:58:28,103
1195,338,view,2024-08-15 21:11:04,307
1196,147,login,2026-02-17 22:45:23,175
1197,0,click,2025-12-26 06:04:32,122
1198,0,view,2025-03-29 04:01:52,418
1199,631,login,2025-05-16 19:59:54,200
1200,126,click,2024-06-12 00:10:58,382
1201,164,click,2024-08-09 21:21:43,566
1202,50,logout,2026-03-17 15:08:06,467
1203,664,purchase,2026-03-14 11:11:09,278
1204,59,purchase,2025-08-27 21:24:37,415
1205,179,click,2025-05-11 08:45:27,48
1206,110,purchase,2025-09-29 18:24:11,333
1207,328,login,2024-10-22 12:43:30,475
1208,457,logout,2025-04-17 22:59:57,412
1209,42,login,2025-09-15 11:10:06,602
1210,20,view,2024-05-28 10:03:03,368
1211,547,logout,,608
1212,483,logout,2025-10-05 14:14:43,317
1213,135,click,2025-11-15 18:31:46,337
1214,709,purchase,2025-05-05 04:14:23,186
1215,47,purchase,2024-11-25 12:33:56,454
1216,329,logout,2024-10-07 18:32:20,91
1217,110,login,2025-05-07 13:49:58,562
1218,0,purchase,2024-10-31 11:40:57,479
1219,422,login,2025-02-11 19:56:54,333
1220,700,login,,584
1221,366,logout,2024-11-14 03:11:32,40
1222,112,click,2025-06-01 12:29:59,211
1223,207,logout,2025-11-01 04:24:16,385
1224,0,logout,2024-10-23 13:41:11,470
1225,444,view,2025-01-19 07:25:14,520
1226,651,logout,2024-12-08 16:49:31,233
1227,8,login,2025-09-04 05:40:29,109
1228,120,logout,2025-05-17 09:38:01,491
1229,592,logout,2024-08-18 20:49:29,108
1230,649,purchase,2024-08-17 04:00:24,50
1231,226,login,2025-02-08 12:56:15,532
1232,693,click,2024-10-30 04:08:35,575
1233,630,logout,2024-11-29 21:19:32,560
1234,265,logout,2025-06-26 17:37:31,249
1235,53,logout,,5
1236,482,logout,2024-09-20 05:19:07,597
1237,627,purchase,2026-02-22 05:10:29,321
1238,474,purchase,2026-02-03 04:13:53,318
1239,284,view,2024-10-11 23:40:38,596
1240,175,click,2026-05-09 05:55:15,352
1241,292,purchase,2024-07-15 10:51:33,364
1242,582,login,2025-09-01 16:02:56,266
1243,256,logout,2024-10-10 22:29:58,626
1244,529,logout,2024-08-26 13:51:33,474
1245,621,logout,2025-12-03 06:33:56,373
1246,519,login,2025-10-28 09:13:26,229
1247,689,login,2024-11-12 07:06:23,566
1248,74,logout,2025-05-11 09:57:30,224
1249,314,login,2024-07-26 08:45:14,216
1250,59,view,2024-09-24 13:16:06,478
1251,477,view,2024-11-02 16:30:09,198
1252,324,view,2025-08-04 19:48:51,548
1253,224,click,2026-02-11 13:00:25,203
1254,733,purchase,2025-01-28 07:20:41,242
1255,194,logout,2025-04-27 16:06:18,134
1256,568,view,2026-03-15 11:27:57,230
1257,90,click,2025-11-03 16:40:29,403
1258,323,login,2025-10-16 13:57:02,339
1259,122,login,2025-01-11 16:49:00,609
1260,707,click,2026-04-13 22:22:08,252
1261,275,view,2025-01-20 18:55:19,628
1262,338,logout,2026-02-16 03:40:23,366
1263,322,login,2025-05-31 16:02:16,43
1264,0,login,2024-08-21 06:06:16,258
1265,76,purchase,2025-07-21 12:30:20,370
1266,578,login,2025-08-02 09:04:15,114
1267,164,logout,2026-02-09 02:23:23,612
1268,96,click,2024-12-09 10:21:31,15
1269,429,login,2024-09-21 23:26:42,106
1270,158,click,2025-11-09 19:03:41,555
1271,665,view,2026-02-08 21:24:32,304
1272,291,purchase,2026-04-22 03:47:36,5
1273,263,purchase,2025-01-22 16:30:14,349
1274,595,click,2025-04-07 03:16:40,218
1275,723,view,2025-01-06 12:54:05,499
1276,552,purchase,2024-11-29 14:10:51,222
1277,238,login,2025-04-15 08:56:51,197
1278,591,view,2024-09-05 17:04:36,421
1279,0,click,2025-07-13 00:43:04,251
1280,410,click,2025-07-19 22:50:42,435
1281,0,click,2026-04-26 04:10:09,578
1282,455,purchase,2025-01-24 17:32:54,411
1283,107,logout,2026-04-06 07:53:04,474
1284,25,view,2026-01-07 06:09:12,111
1285,0,click,2024-08-28 15:49:55,214
1286,259,view,2025-10-17 10:40:22,614
1287,488,view,2025-03-24 07:59:28,76
1288,565,click,2025-12-02 14:51:16,237
1289,603,view,2026-01-04 23:18:58,162
1290,592,logout,2026-04-21 12:39:07,3
1291,346,login,2025-07-10 23:32:25,178
1292,428,view,2024-06-03 03:05:32,129
1293,149,login,2025-03-02 17:01:56,287
1294,187,view,2025-12-31 19:54:27,636
1295,574,logout,2024-12-27 22:02:32,456
1296,171,click,2024-11-26 14:13:25,199
1297,155,logout,2026-01-06 05:01:58,27
1298,82,click,2025-10-21 22:48:24,591
1299,567,purchase,2026-01-04 00:09:57,430
1300,375,purchase,2025-04-29 08:45:01,278
1301,503,logout,2024-10-24 21:05:05,20
1302,663,purchase,2024-08-06 03:14:48,643
1303,264,purchase,2026-03-08 04:32:01,473
1304,223,login,2025-03-23 03:24:26,481
